ID,Source,Severity,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,Description,Street,City,County,State,event_year,split
A-4055137,Source1,2,2023-01-13 22:58:00,2023-01-15 00:01:50,1503.8333333333333,Crash on US-50 Eastbound near mile marker 49.,US-50 E,Ely,White Pine,NV,2023.0,test
A-6034706,Source1,2,2021-06-26 16:33:03,2021-06-27 17:36:52,1503.8166666666666,Incident on US-54 near MM 328 Drive with caution.,US-54 E,Logan,Quay,NM,2021.0,validation
A-5648303,Source1,2,2021-12-20 18:04:20,2021-12-21 19:08:06,1503.7666666666667,Construction on US-287 SB near MP 24 Road closed. Take alternate route., US Highway 287 N,Cameron,Madison,MT,2021.0,validation
A-5606107,Source1,2,2021-05-29 03:32:00,2021-05-30 04:35:42,1503.7,Construction on I-10 EB near MARANA Road closed. Take alternate route.,I-10,Marana,Pinal,AZ,2021.0,validation
A-6755041,Source1,4,2020-10-05 09:58:00,2020-10-06 11:01:27,1503.45,Construction on I-17 SB near MUNDS PARK Road closed. Take alternate route.,Arizona Veterans Highway,Flagstaff,Coconino,AZ,2020.0,train
A-4939208,Source1,2,2022-12-25 10:51:44,2022-12-26 11:54:57,1503.2166666666667,Travelers can expect the following: an event and Crash until further notice.,I-90 W,Clinton,Missoula,MT,2022.0,calibration
A-4274634,Source1,2,2022-11-07 00:01:00,2022-11-08 01:04:10,1503.1666666666667,Incident on I-5 SB near WEED Road closed. Take alternate route.,I-5 S,Lakehead,Shasta,CA,2022.0,calibration
A-5704177,Source1,4,2021-04-13 20:41:00,2021-04-14 21:44:04,1503.0666666666666,Construction on I-70 EB near EISENHOWER TUNL Road closed. Take alternate route.,I-70 E,Dillon,Summit,CO,2021.0,validation
A-4148942,Source1,2,2022-05-12 06:25:00,2022-05-13 07:27:50,1502.8333333333333,Construction on LA-308 EB near VERDIN LN Road closed. Take alternate route., Highway 308,Thibodaux,Lafourche,LA,2022.0,calibration
A-6142516,Source1,2,2021-11-27 09:34:07,2021-11-28 10:36:45,1502.6333333333334,Construction on STATE HWY-421 NB near MP 3 Drive with caution., Joliet Rd,Columbus,Stillwater,MT,2021.0,validation
A-3744457,Source1,4,2022-12-09 07:50:00,2022-12-10 08:52:24,1502.4,Construction on AZ-89-ALT NB near GREAT WESTERN DR Road closed. Take alternate route.,AZ-89-ALT,Prescott,Yavapai,AZ,2022.0,calibration
A-4761761,Source1,2,2022-08-09 14:52:06,2022-08-10 15:54:29,1502.3833333333334,Construction on I-80 WB near MP 215 Left lane blocked.,US-30,Rawlins,Carbon,WY,2022.0,calibration
A-4441054,Source1,4,2022-10-02 23:43:00,2022-10-04 00:45:22,1502.3666666666666,Construction on AZ-101-LOOP WB near 75TH AVE Road closed. Take alternate route.,AZ-101 Loop W,Glendale,Maricopa,AZ,2022.0,calibration
A-6451480,Source1,2,2021-01-15 15:34:00,2021-01-16 16:36:08,1502.1333333333334,Construction on I-40 WB near WALNUT CANYON NATL MONUMENT Road closed. Take alternate route.,I-40 W,Flagstaff,Coconino,AZ,2021.0,validation
A-4437096,Source1,2,2023-01-15 09:26:55,2023-01-16 10:29:01,1502.1,Travelers can expect the following: an event and Crash until further notice., US Highway 12,Lavina,Golden Valley,MT,2023.0,test
A-5173105,Source1,2,2022-12-09 07:50:00,2022-12-10 08:52:00,1502.0,Construction on AZ-89-ALT NB near LARRY CALDWELL DR Road closed. Take alternate route.,E Larry Caldwell Dr,Prescott,Yavapai,AZ,2022.0,calibration
A-6669332,Source1,2,2020-11-08 03:54:00,2020-11-09 04:55:56,1501.9333333333334,Construction on US-60 WB near LITTLE COLORADO RIV Road closed. Take alternate route.,US Highway 60,Concho,Apache,AZ,2020.0,train
A-3715063,Source1,2,2022-11-03 14:32:00,2022-11-04 15:33:48,1501.8,Construction on I-17 NB near BADGER SPRINGS RD Road closed. Take alternate route.,Arizona Veterans Highway,Black Canyon City,Yavapai,AZ,2022.0,calibration
A-4608771,Source1,2,2022-12-14 20:56:45,2022-12-15 21:58:14,1501.4833333333333,Travelers can expect the following: Crash until further notice. vehicle slide off with trailer full blockage,I-90 E,Huson,Missoula,MT,2022.0,calibration
A-6297816,Source1,2,2021-11-04 20:30:00,2021-11-05 21:31:28,1501.4666666666667,Construction on US-69 NB near KS-66 Road closed. Take alternate route.,Historic Route 66,Riverton,Cherokee,KS,2021.0,validation
A-4301781,Source1,2,2022-11-07 15:33:12,2022-11-08 16:34:39,1501.45,Travelers can expect the following: Crash unknown blockage and road blocked with reduced lanes eastbound until further notice. partial blockage of eastbound lanes emergency responders on scene use caution,I-90 E,Manhattan,Gallatin,MT,2022.0,calibration
A-4514833,Source1,2,2022-03-05 09:16:05,2022-03-06 10:17:06,1501.0166666666667,Travelers can expect the following: Crash blockage and road blocked with reduced lanes and no passing eastbound until further notice. EB PASSING LANE IS BLOCKED,I-90 E,Belgrade,Gallatin,MT,2022.0,calibration
A-4652779,Source1,2,2022-10-13 06:08:00,2022-10-14 07:09:00,1501.0,Incident on I-20 WB near I-285 Expect long delays.,GA-402 W,Atlanta,Fulton,GA,2022.0,calibration
A-4193054,Source1,2,2022-03-16 06:46:00,2022-03-17 07:47:00,1501.0,Incident on I-95 SB near GA-27 Road closed. Take alternate route.,GA-405 S,Brunswick,Glynn,GA,2022.0,calibration
A-5790746,Source1,2,2021-08-03 21:53:00,2021-08-04 22:53:54,1500.9,Construction on US-93 SB near CR-145 Road closed. Take alternate route., N US Highway 93,Willow Beach,Mohave,AZ,2021.0,validation
A-3886699,Source1,2,2022-04-15 16:31:05,2022-04-16 17:31:50,1500.75,Travelers can expect the following: Crash blockage southbound until further notice., Flathead View Dr,Polson,Lake,MT,2022.0,calibration
A-5909227,Source1,2,2021-05-08 09:19:00,2021-05-09 10:19:30,1500.5,Construction on LA-24 WB near RUTH ST Road closed. Take alternate route., Barrow St,Houma,Terrebonne,LA,2021.0,validation
A-6602540,Source1,4,2020-09-16 17:11:00,2020-09-17 18:11:27,1500.45,Construction on AZ-347 NB near W FARRELL RD Road closed. Take alternate route.,W Peters and Nall Rd,Maricopa,Pinal,AZ,2020.0,train
A-4542399,Source1,2,2022-07-31 02:06:00,2022-08-01 03:06:23,1500.3833333333334,Construction on AZ-66 EB near E IRONWOOD DR Road closed. Take alternate route., E Andy Devine Ave,Kingman,Mohave,AZ,2022.0,calibration
A-5088397,Source1,4,2023-01-24 05:32:00,2023-01-25 06:32:16,1500.2666666666667,Construction on AZ-87 NB near S FOREST SERVICE RD Road closed. Take alternate route.,Beeline Hwy,Fort McDowell,Maricopa,AZ,2023.0,test
A-7091332,Source1,2,2020-06-16 05:18:00,2020-06-17 06:18:00,1500.0,At US-421 - Accident. Hard shoulder closed.,I-73 S,Greensboro,Guilford,NC,2020.0,train
A-4687250,Source1,2,2022-12-05 05:38:31,2022-12-06 06:38:21,1499.8333333333333,Construction on I-90 WB near MP 419 Drive with caution.,I-90 W,Columbus,Stillwater,MT,2022.0,calibration
A-5863636,Source1,2,2021-05-06 14:43:19,2021-05-07 15:43:00,1499.6833333333334,A crash has occurred causing no to minimum delays. Use caution., Highway 126,Sisters,Deschutes,OR,2021.0,validation
A-6953079,Source1,2,2020-11-10 22:22:27,2020-11-11 23:22:00,1499.55,A crash has occurred causing no to minimum delays. Use caution., N Highway 97,Bend,Deschutes,OR,2020.0,train
A-5615093,Source1,2,2021-06-29 07:49:49,2021-06-30 08:49:00,1499.1833333333334,A crash has occurred causing no to minimum delays. Use caution., NW Oneil Hwy,Redmond,Crook,OR,2021.0,validation
A-6582465,Source1,4,2020-09-27 04:26:41,2020-09-28 05:25:52,1499.1833333333334,Construction on AZ-87 SB near N PINE CREEK CANYON RD Road closed. Take alternate route., Pine Creek Canyon Dr,Pine,Gila,AZ,2020.0,train
A-6779867,Source1,4,2020-11-13 15:08:00,2020-11-14 16:07:05,1499.0833333333333,Construction on LA-311 NB near MYSTIC BLVD Road closed. Take alternate route., Eagles Nest Ct,Houma,Terrebonne,LA,2020.0,train
A-5373985,Source1,2,2022-02-21 09:59:58,2022-02-22 10:58:54,1498.9333333333334,Construction on US-87 NB near MP 13 Road closed. Take alternate route., US Highway 87 N,Shepherd,Yellowstone,MT,2022.0,calibration
A-6625247,Source1,4,2020-10-08 07:18:00,2020-10-09 08:16:54,1498.9,Construction on I-10 EB near W QUEEN CREEK RD Road closed. Take alternate route.,I-10 E,Chandler,Maricopa,AZ,2020.0,train
A-6004630,Source1,4,2021-09-04 06:40:00,2021-09-05 07:38:49,1498.8166666666666,Construction on I-10 EB near LA-42 Road closed. Take alternate route.,I-10,Baton Rouge,East Baton Rouge,LA,2021.0,validation
A-4503321,Source1,2,2022-06-24 07:04:00,2022-06-25 08:02:41,1498.6833333333334,Construction on US-422 WB near US-422 Drive with caution.,Pottstown Expy W,Wayne,Chester,PA,2022.0,calibration
A-5284672,Source1,2,2022-11-06 13:38:28,2022-11-07 14:37:00,1498.5333333333333,Construction on US-212 WB near MP 42 Drive with caution.,US Highway 212,Lame Deer,Rosebud,MT,2022.0,calibration
A-6082727,Source1,2,2021-12-25 07:05:00,2021-12-26 08:03:32,1498.5333333333333,Construction on I-10 EB near MILLER RD Road closed. Take alternate route.,I-10 E,Buckeye,Maricopa,AZ,2021.0,validation
A-4329871,Source1,2,2022-11-16 07:34:41,2022-11-17 08:33:00,1498.3166666666666,Travelers can expect the following: an event and Crash eastbound until further notice.,I-90 E,Lodge Grass,Big Horn,MT,2022.0,calibration
A-4697919,Source1,2,2022-04-02 10:59:38,2022-04-03 11:57:40,1498.0333333333333,Travelers can expect the following: Crash full blockage until further notice. Semi Rollover causing Full Blockage of East Bound Lanes,I-90 W,Bozeman,Gallatin,MT,2022.0,calibration
A-6248944,Source1,2,2021-04-15 18:57:00,2021-04-16 19:55:02,1498.0333333333333,Construction on I-70 EB near SILVERTHORNE Road closed. Take alternate route.,CO-9 N,Frisco,Summit,CO,2021.0,validation
A-6743495,Source1,2,2020-09-13 15:30:00,2020-09-14 16:27:40,1497.6666666666667,Construction on AZ-87 SB near FS ROAD 626 Road closed. Take alternate route.,Beeline Hwy,Payson,Gila,AZ,2020.0,train
A-5216375,Source1,2,2022-10-10 05:34:00,2022-10-11 06:31:33,1497.55,Construction on AZ-287 EB near N CURRY RD Road closed. Take alternate route., W Highway 287,Casa Grande,Pinal,AZ,2022.0,calibration
A-4350841,Source1,2,2023-01-14 05:22:44,2023-01-15 06:19:26,1496.7,Travelers can expect the following: Crash eastbound until further notice.,Bear Gulch Rd,Drummond,Granite,MT,2023.0,test
A-6394125,Source1,2,2021-01-15 22:45:00,2021-01-16 23:41:31,1496.5166666666667,Construction on US-77 SB near WASHINGTON AVE Road closed. Take alternate route., Highway 77,Hooper,Dodge,NE,2021.0,validation
A-6111318,Source1,2,2021-05-05 09:45:14,2021-05-06 10:41:37,1496.3833333333334,Construction on AZ-85 NB near E SAHUARO ST Road closed. Take alternate route.,Ajo Sonita Hwy,Ajo,Pima,AZ,2021.0,validation
A-3993970,Source1,4,2022-11-14 09:11:55,2022-11-15 10:08:01,1496.1,Construction on I-90 WB near MP 315 Road closed. Take alternate route.,I-90 W,Bozeman,Gallatin,MT,2022.0,calibration
A-5043593,Source1,4,2022-08-03 10:58:57,2022-08-04 11:54:57,1496.0,Construction on MT-84 WB near MP 24 Road closed. Take alternate route.,Access,Bozeman,Gallatin,MT,2022.0,calibration
A-5125006,Source1,2,2022-04-11 18:05:59,2022-04-12 19:01:45,1495.7666666666667,Travelers can expect the following: Crash intermittent blockage multiple vehicles and road blocked with reduced lanes and no passing westbound until further notice. WATCH FOR EMERGENCY VEHICLES. SLOW DOWN AND USE CAUTION.,I-90 W,Bozeman,Gallatin,MT,2022.0,calibration
A-4785206,Source1,4,2022-04-11 18:05:59,2022-04-12 19:01:45,1495.7666666666667,Construction on I-90 WB near MP 316 Road closed. Take alternate route.,I-90 W,Bozeman,Gallatin,MT,2022.0,calibration
A-3817328,Source1,2,2022-12-12 08:13:14,2022-12-13 09:08:58,1495.7333333333333,Construction on I-90 EB near MP 19 Drive with caution., Thompson Deborgia Rd,Saint Regis,Mineral,MT,2022.0,calibration
A-6870237,Source1,4,2020-11-09 17:24:00,2020-11-10 18:19:39,1495.65,Construction on US-285 SB near RED HILL Road closed. Take alternate route., US Highway 285,Fairplay,Park,CO,2020.0,train
A-3895579,Source1,2,2022-04-12 07:42:34,2022-04-13 08:38:08,1495.5666666666666,Travelers can expect the following: Crash blockage multiple vehicles with reduced lanes until further notice. EB passing lane blocked,I-90 W,Billings,Yellowstone,MT,2022.0,calibration
A-5150805,Source1,2,2022-11-09 10:37:01,2022-11-10 11:32:35,1495.5666666666666,Travelers can expect the following: Crash no blockage slideoff eastbound until further notice. SEMI IN MEDIANWATCH FOR WRECKER,I-90 E,Missoula,Missoula,MT,2022.0,calibration
A-5300368,Source1,2,2022-01-27 21:38:30,2022-01-28 22:34:00,1495.5,Road Closed (Crash) - on SR-163/Laughlin Hwy eastbound at Casino Dr in Laughlin Clark County Nevada. If possible use other routes and expect delays.,State Road 163,Laughlin,Clark,NV,2022.0,calibration
A-6257450,Source1,2,2021-03-09 19:19:00,2021-03-10 20:14:10,1495.1666666666667,Construction on I-70 WB near EISENHOWER TUNL Road closed. Take alternate route.,Eisenhower Tunnel,Silver Plume,Clear Creek,CO,2021.0,validation
A-3956832,Source1,2,2022-04-07 07:39:38,2022-04-08 08:34:40,1495.0333333333333,Construction on DETROIT AVE near HOUSE 350 Drive with caution., N Detroit Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-6027891,Source1,2,2021-12-27 10:16:27,2021-12-28 11:11:26,1494.9833333333333,Construction on US-191 NB near MP 56 Road closed. Take alternate route.,NFD Road 479,Gallatin Gateway,Gallatin,MT,2021.0,validation
A-5050027,Source1,2,2022-02-20 19:09:49,2022-02-21 20:04:35,1494.7666666666667,Travelers can expect the following: Crash intermittent blockage westbound until further notice. SEMI-TRUCK BLOCKING WB DRIVING LANE,I-90 W,Columbus,Stillwater,MT,2022.0,calibration
A-5176059,Source1,2,2022-11-17 07:56:45,2022-11-18 08:51:31,1494.7666666666667,Construction on US-93 NB near MP 81 Drive with caution., US Highway 93 N,Lolo,Missoula,MT,2022.0,calibration
A-4664215,Source1,2,2022-03-24 12:33:24,2022-03-25 13:27:56,1494.5333333333333,Construction on MAIN ST near HOUSE 1920 Drive with caution.,W Tecumseh St,Tulsa,Tulsa,OK,2022.0,calibration
A-5381092,Source1,2,2022-07-04 22:43:02,2022-07-05 23:37:32,1494.5,Construction on 124TH E AVE near HOUSE 1828 Drive with caution., E 18th Pl S,Tulsa,Tulsa,OK,2022.0,calibration
A-4939350,Source1,2,2022-11-03 04:53:32,2022-11-04 05:48:00,1494.4666666666667,Construction on I-80 EB near PATRICK DRAW Expect long delays.,I-80,Wamsutter,Sweetwater,WY,2022.0,calibration
A-4678746,Source1,2,2022-10-11 13:58:00,2022-10-12 14:52:07,1494.1166666666666,Construction on US-160 EB near BIA-6240 Road closed. Take alternate route.,US-160,Tuba City,Coconino,AZ,2022.0,calibration
A-6093595,Source1,2,2021-06-09 08:30:00,2021-06-10 09:23:54,1493.9,Construction on NE-31 SB near US-30 Road closed. Take alternate route.,NE-31,Kennard,Washington,NE,2021.0,validation
A-5888380,Source1,2,2021-09-27 20:23:00,2021-09-28 21:16:50,1493.8333333333333,Construction on I-476 SB near MP 38 Expect long delays.,I-476,Quakertown,Bucks,PA,2021.0,validation
A-4659205,Source1,2,2022-04-12 00:14:10,2022-04-13 01:07:57,1493.7833333333333,Travelers can expect the following: Crash intermittent blockage until further notice. WATCH FOR MULTIPLE VEHICLES.,I-90 W,Livingston,Park,MT,2022.0,calibration
A-4220958,Source1,2,2022-02-16 15:56:48,2022-02-17 16:50:28,1493.6666666666667,Travelers can expect the following: Crash intermittent blockage rollover eastbound until further notice. SLOW SPEED. WATCH FOR VEHICLES.,I-90 E,Lodge Grass,Big Horn,MT,2022.0,calibration
A-5836431,Source1,2,2021-04-28 00:48:00,2021-04-29 01:41:30,1493.5,Construction on I-17 SB near CAMELBACK RD Road closed. Take alternate route.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,2021.0,validation
A-4136534,Source1,2,2022-04-02 12:21:18,2022-04-03 13:14:43,1493.4166666666667,Construction on MEMORIAL DR near HOUSE 6808 Drive with caution., S Memorial Dr,Tulsa,Tulsa,OK,2022.0,calibration
A-5599505,Source1,2,2021-09-27 02:57:49,2021-09-28 03:51:13,1493.4,Construction on 39TH ST near HOUSE 12234 Expect delays., E 39th St,Tulsa,Tulsa,OK,2021.0,validation
A-5722900,Source1,2,2021-10-28 03:06:00,2021-10-29 03:59:23,1493.3833333333334,Construction on I-40 WB near I-40 BUS Road closed. Take alternate route.,I-40 W,Flagstaff,Coconino,AZ,2021.0,validation
A-5868712,Source1,2,2021-05-01 23:53:00,2021-05-03 00:46:22,1493.3666666666666,Construction on I-10 EB near I-19 Road closed. Take alternate route.,,Tucson,Pima,AZ,2021.0,validation
A-4354769,Source1,4,2022-01-01 16:07:00,2022-01-02 17:00:19,1493.3166666666666,Construction on AZ-74 WB near N 211TH AVE Road closed. Take alternate route., Morristown New River Hwy,Morristown,Maricopa,AZ,2022.0,calibration
A-6579870,Source1,2,2020-11-23 20:50:00,2020-11-24 21:43:18,1493.3,Construction on AZ-87 NB near SUNFLOWER FRONTAGE RD Road closed. Take alternate route.,Sycamore Creek Rd,Fort McDowell,Maricopa,AZ,2020.0,train
A-4234469,Source1,4,2022-07-02 01:45:00,2022-07-03 02:38:16,1493.2666666666667,Construction on FULLERTON RD near MESCAL ST Road closed. Take alternate route., Mescal St,Rowland Heights,Los Angeles,CA,2022.0,calibration
A-6693942,Source1,2,2020-10-01 17:39:00,2020-10-02 18:32:12,1493.2,Incident on LAMBERT ST WB near VINEYARD AVE Drive with caution., E Vineyard Ave,Oxnard,Ventura,CA,2020.0,train
A-6264024,Source1,2,2021-11-01 21:30:00,2021-11-02 22:23:08,1493.1333333333334,Construction on LA-3185 SB near LA-3107 Road closed. Take alternate route., Highway 3185,Thibodaux,Lafourche,LA,2021.0,validation
A-5872347,Source1,2,2021-10-06 08:52:00,2021-10-07 09:45:07,1493.1166666666666,Construction on I-76 WB near MP 6 Expect long delays.,Pennsylvania Tpke,New Galilee,Beaver,PA,2021.0,validation
A-6722453,Source1,2,2020-09-18 15:50:40,2020-09-19 16:43:45,1493.0833333333333,Construction on STATE RTE-77 WB near STATE RTE-31 Road closed. Take alternate route., Chestnut Ridge Rd,Lockport,Niagara,NY,2020.0,train
A-4407722,Source1,4,2022-11-13 08:08:00,2022-11-14 09:01:04,1493.0666666666666,Crash on US-6 Both Directions at mile marker 23 south of Coaldale in Esmeralda County. All Lanes Closed.,US-95,Goldfield,Esmeralda,NV,2022.0,calibration
A-4494764,Source1,4,2022-12-17 02:38:00,2022-12-18 03:31:02,1493.0333333333333,Construction on I-8 EB near I-8 Road closed. Take alternate route.,I-8 E,Yuma,Yuma,AZ,2022.0,calibration
A-5975337,Source1,2,2021-09-20 19:28:00,2021-09-21 20:21:02,1493.0333333333333,Construction on I-76 WB near MP 124 Expect long delays.,I-70 W,Berlin,Somerset,PA,2021.0,validation
A-4679270,Source1,2,2023-01-25 11:13:00,2023-01-26 12:06:00,1493.0,Incident on I-75 SB near GA-133 Expect long delays.,GA-401 S,Valdosta,Lowndes,GA,2023.0,test
A-6264973,Source1,2,2021-12-15 08:43:00,2021-12-16 09:35:55,1492.9166666666667,Construction on I-40 EB near BUFFALO RANGE RD Road closed. Take alternate route.,I-40,Flagstaff,Coconino,AZ,2021.0,validation
A-4546523,Source1,2,2022-04-15 13:27:30,2022-04-16 14:20:18,1492.8,Road closed due to a crash on SR-74 Eastbound near N Lake Pleasant Rd (21) . Lane Closed., N Lake Pleasant Rd,Peoria,Maricopa,AZ,2022.0,calibration
A-4220499,Source1,2,2022-04-22 15:53:16,2022-04-23 16:45:58,1492.7,Construction on AZ-95 NB near 7TH ST Road closed. Take alternate route., Highway 95,Bullhead City,Mohave,AZ,2022.0,calibration
A-5932601,Source1,2,2021-08-02 20:11:00,2021-08-03 21:03:42,1492.7,Construction on I-476 NB near MP 31 Expect long delays.,I-476 N,Souderton,Montgomery,PA,2021.0,validation
A-6679381,Source1,2,2020-09-20 17:20:00,2020-09-21 18:12:42,1492.7,Construction on I-17 SB near AZ-169 Road closed. Take alternate route.,Arizona Veterans Highway,Mayer,Yavapai,AZ,2020.0,train
A-5509028,Source1,2,2021-10-11 01:25:00,2021-10-12 02:17:41,1492.6833333333334,Construction on I-10 WB near US-60 Road closed. Take alternate route.,I-10,Salome,La Paz,AZ,2021.0,validation
A-5332367,Source1,4,2022-08-09 09:20:00,2022-08-10 10:12:41,1492.6833333333334,Construction on AZ-87 NB near W MAIN ST Road closed. Take alternate route., S Beeline Hwy,Payson,Gila,AZ,2022.0,calibration
A-4009617,Source1,4,2022-11-03 08:41:00,2022-11-04 09:33:35,1492.5833333333333,Construction on AZ-260 WB near PORTER MOUNTAIN RD Road closed. Take alternate route., W White Mountain Blvd,Lakeside,Navajo,AZ,2022.0,calibration
A-6638458,Source1,2,2020-09-27 10:37:41,2020-09-28 11:30:12,1492.5166666666667,Construction on STATE RTE-33 WB near STATE RTE-198 Road closed. Take alternate route.,Kensington Expy W,Buffalo,Erie,NY,2020.0,train
A-5549075,Source1,2,2021-08-25 06:34:00,2021-08-26 07:26:26,1492.4333333333334,Construction on AZ-260 WB near FS ROAD 9566O Road closed. Take alternate route., State Route 260,Forest Lakes,Coconino,AZ,2021.0,validation
A-6025360,Source1,2,2021-05-11 18:35:00,2021-05-12 19:27:20,1492.3333333333333,Construction on I-76 WB near MP 72 Expect long delays.,I-76 W,Irwin,Westmoreland,PA,2021.0,validation
A-4621282,Source1,2,2022-11-03 10:36:03,2022-11-04 11:28:21,1492.3,Construction on I-80 EB near UTAH STATE LINE Right lane blocked. Expect delays.,I-80 E,Evanston,Uinta,WY,2022.0,calibration
A-3959289,Source1,2,2022-05-13 17:31:01,2022-05-14 18:23:15,1492.2333333333333,Construction on 31ST ST near HOUSE 6600 Expect delays., E 31st St S,Tulsa,Tulsa,OK,2022.0,calibration
A-5431425,Source1,2,2022-06-10 18:27:21,2022-06-11 19:19:33,1492.2,Construction on ADMIRAL PL near HOUSE 16920 Expect delays., E Admiral Pl,Tulsa,Tulsa,OK,2022.0,calibration
A-5264862,Source1,4,2022-04-04 12:44:38,2022-04-05 13:36:48,1492.1666666666667,Construction on US-12 WB near MP 2 Road closed. Take alternate route., Highway 12 W,Lolo,Missoula,MT,2022.0,calibration
A-4833308,Source1,2,2022-05-04 11:04:26,2022-05-05 11:56:35,1492.15,Construction on HARVARD AVE near HOUSE 3139 Drive with caution., E 31st St,Tulsa,Tulsa,OK,2022.0,calibration
A-5692181,Source1,2,2021-10-26 01:38:00,2021-10-27 02:30:00,1492.0,Construction on US-70 EB near YELLOWJACKET RD Road closed. Take alternate route.,W US Highway 70,Peridot,Graham,AZ,2021.0,validation
A-3941369,Source1,2,2022-09-27 08:48:00,2022-09-28 09:40:00,1492.0,Road closed due to a crash on E SR-87 Westbound near N Kenworthy Rd (MP 135),N Arizona Blvd,Coolidge,Pinal,AZ,2022.0,calibration
A-4482010,Source1,2,2022-05-31 00:15:00,2022-06-01 01:06:58,1491.9666666666667,Construction on AZ-95 NB near BASELINE RD Road closed. Take alternate route., Mohave Valley Hwy,Bullhead City,Mohave,AZ,2022.0,calibration
A-4037333,Source1,2,2022-06-24 20:07:09,2022-06-25 20:59:03,1491.9,Construction on 71ST ST near HOUSE 10700 Drive with caution.,E 71st St,Tulsa,Tulsa,OK,2022.0,calibration
A-6312427,Source1,2,2021-06-17 03:28:08,2021-06-18 04:20:00,1491.8666666666666,Road Closed (Crash) - on I-15 northbound at Moapa Valley Blvd in Moapa Valley Clark County Nevada. Expect delays.,I-15,Logandale,Clark,NV,2021.0,validation
A-4728398,Source1,2,2022-10-12 17:24:44,2022-10-13 18:16:32,1491.8,Construction on YALE AVE near HOUSE 4900 Drive with caution., S Yale Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-6060449,Source1,2,2021-09-24 20:49:00,2021-09-25 21:40:48,1491.8,Construction on AZ-179 SB near FS9206L Road closed. Take alternate route.,Beaverhead Flat Rd,Sedona,Yavapai,AZ,2021.0,validation
A-4377189,Source1,2,2022-10-31 19:21:42,2022-11-01 20:13:28,1491.7666666666667,Construction on YORKTOWN AVE near HOUSE 5600 Expect delays., E 56th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-4928370,Source1,2,2022-07-16 02:12:31,2022-07-17 03:04:17,1491.7666666666667,Construction on 94TH ST near HOUSE 9058 Expect delays., E 94th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-4939178,Source1,2,2022-03-23 06:16:49,2022-03-24 07:08:35,1491.7666666666667,Travelers can expect the following: Crash blockage southbound until further notice. SLOW DOWN AND WATCH FOR EMERGENCY VEHICLES IN THE AREA, 2nd St,Cardwell,Madison,MT,2022.0,calibration
A-4753022,Source1,2,2022-06-17 15:53:00,2022-06-18 16:44:42,1491.7,Construction on PINE ST near HOUSE 7800 Expect delays., E Pine St,Tulsa,Tulsa,OK,2022.0,calibration
A-4336048,Source1,2,2022-08-30 14:53:22,2022-08-31 15:45:02,1491.6666666666667,Construction on GARRISON AVE near HOUSE 3500 Drive with caution., N Garrison Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-5946175,Source1,4,2021-12-24 08:30:00,2021-12-25 09:21:36,1491.6,Construction on I-610 EB near LONDON AVE CANAL Road closed. Take alternate route.,,New Orleans,Orleans,LA,2021.0,validation
A-6224075,Source1,2,2021-11-23 21:13:22,2021-11-24 22:04:57,1491.5833333333333,Construction on US-87 SB near MP 6 Drive with caution., US Highway 87,Great Falls,Cascade,MT,2021.0,validation
A-4385029,Source1,2,2022-02-16 10:49:47,2022-02-17 11:41:22,1491.5833333333333,Travelers can expect the following: Crash blockage jackknife with reduced lanes westbound until further notice. JACKKNIFED SEMI - PARTIAL BLOCKAGE OF WEST BOUND PASSING LANE - SLOW DOWN - MOVE OVER - WATCH FOR EMERGENCY PERSONELL,I-90 W,Greycliff,Sweet Grass,MT,2022.0,calibration
A-3921383,Source1,2,2022-10-31 20:02:00,2022-11-01 20:53:27,1491.45,Construction on 21ST ST near HOUSE 1300 Expect delays., E 21st St,Tulsa,Tulsa,OK,2022.0,calibration
A-6765553,Source1,2,2020-12-02 02:57:00,2020-12-03 03:48:26,1491.4333333333334,Construction on AZ-66 EB near ELLA S PL Road closed. Take alternate route., Old State Highway 66,Kingman,Mohave,AZ,2020.0,train
A-6631786,Source1,2,2020-11-29 03:38:00,2020-11-30 04:29:22,1491.3666666666666,Construction on US-191 NB near W OLD PAXTON PL Road closed. Take alternate route., S US Highway 191,Safford,Graham,AZ,2020.0,train
A-4356903,Source1,2,2022-09-20 17:57:12,2022-09-21 18:48:34,1491.3666666666666,Construction on YALE AVE near HOUSE 200 Drive with caution., E 2nd St S,Tulsa,Tulsa,OK,2022.0,calibration
A-6511064,Source1,2,2021-01-25 12:35:00,2021-01-26 13:26:21,1491.35,Construction on I-10 WB near JOHNSON RD Road closed. Take alternate route.,I-10 W,Willcox,Cochise,AZ,2021.0,validation
A-4413131,Source1,2,2022-06-22 16:47:43,2022-06-23 17:38:55,1491.2,Construction on EVANSTON AVE near HOUSE 6100 Drive with caution., E 58th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-5721793,Source1,4,2021-10-14 15:29:00,2021-10-15 16:20:11,1491.1833333333334,Construction on I-10 EB near VICKSBURG RD Road closed. Take alternate route.,I-10,Salome,La Paz,AZ,2021.0,validation
